epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,361,,,,0.9790197014808655,1.2187689542770386,1.493021011352539
0,361,1.1384786367416382,1.4028596878051758,2.050729274749756,,,
1,723,,,,0.8809331059455872,1.1344996690750122,1.2965106964111328
1,723,0.9138996005058289,1.1600836515426636,1.3521735668182373,,,
2,1085,,,,0.8780173659324646,1.107961654663086,1.2352718114852905
2,1085,0.8733149170875549,1.115556240081787,1.2506043910980225,,,
3,1447,,,,0.8423582315444946,1.101527452468872,1.2241556644439697
3,1447,0.8492449522018433,1.0913807153701782,1.1975747346878052,,,
4,1809,,,,0.8085218667984009,1.058014988899231,1.1301072835922241
4,1809,0.8258518576622009,1.0685641765594482,1.148960828781128,,,
5,2171,,,,0.7830950021743774,1.0310394763946533,1.073373794555664
5,2171,0.8035163283348083,1.0488823652267456,1.1067899465560913,,,
6,2533,,,,0.7669786214828491,1.0268634557724,1.0651650428771973
6,2533,0.775749146938324,1.0244038105010986,1.0568727254867554,,,
7,2895,,,,0.7691515684127808,1.0180326700210571,1.0469605922698975
7,2895,0.7668477296829224,1.0158838033676147,1.0394737720489502,,,
8,3257,,,,0.7512990832328796,1.0088915824890137,1.0286461114883423
8,3257,0.7540974020957947,1.0053297281265259,1.0182454586029053,,,
9,3619,,,,0.7307826280593872,0.9973855018615723,1.0073339939117432
9,3619,0.7430080771446228,0.9937612414360046,0.9959740042686462,,,
10,3981,,,,0.7375221252441406,0.9913575649261475,0.9939672350883484
10,3981,0.7376918792724609,0.9889150857925415,0.9860419631004333,,,
11,4343,,,,0.7231652140617371,0.9871554374694824,0.9858951568603516
11,4343,0.7294524908065796,0.9793285131454468,0.9668908715248108,,,
12,4705,,,,0.7153221368789673,0.9767633080482483,0.9680039882659912
12,4705,0.7208058834075928,0.9698167443275452,0.9484427571296692,,,
13,5067,,,,0.7073348760604858,0.966509222984314,0.9461273550987244
13,5067,0.7172252535820007,0.9660888910293579,0.940521240234375,,,
14,5429,,,,0.6988208889961243,0.9532109498977661,0.9218890070915222
14,5429,0.7084117531776428,0.9550531506538391,0.9200596809387207,,,
15,5791,,,,0.6818027496337891,0.962053656578064,0.9405267238616943
15,5791,0.7000085115432739,0.9453282356262207,0.9018837213516235,,,
16,6153,,,,0.691993772983551,0.9379903078079224,0.8920964598655701
16,6153,0.6878034472465515,0.9299630522727966,0.873253345489502,,,
17,6515,,,,0.6786798238754272,0.9161351323127747,0.8509780168533325
17,6515,0.6787844896316528,0.9214628338813782,0.8578465580940247,,,
18,6877,,,,0.6771270036697388,0.9159312844276428,0.8513424396514893
18,6877,0.673576831817627,0.9149245023727417,0.8453500866889954,,,
19,7239,,,,0.6616004705429077,0.9233357310295105,0.8654991984367371
19,7239,0.6635459065437317,0.9040456414222717,0.8246573209762573,,,
20,7601,,,,0.7101637721061707,0.9403997659683228,0.895455539226532
20,7601,0.6593179702758789,0.8994536399841309,0.8172115683555603,,,
21,7963,,,,0.6629197597503662,0.9105689525604248,0.8419041037559509
21,7963,0.6532537341117859,0.8920844793319702,0.803970992565155,,,
22,8325,,,,0.6418228149414062,0.8987175226211548,0.8215854167938232
22,8325,0.646329939365387,0.884024977684021,0.7906515002250671,,,
23,8687,,,,0.6296961307525635,0.8846973180770874,0.7958297729492188
23,8687,0.638927161693573,0.8740690350532532,0.7722464799880981,,,
24,9049,,,,0.6365488171577454,0.8661608695983887,0.7637113332748413
24,9049,0.6369855999946594,0.8741287589073181,0.770950198173523,,,
25,9411,,,,0.6941914558410645,0.9059282541275024,0.8307539820671082
25,9411,0.6326996684074402,0.8684378266334534,0.7634639143943787,,,
26,9773,,,,0.6130504608154297,0.8557937741279602,0.7474807500839233
26,9773,0.6275352239608765,0.8586325645446777,0.7458028793334961,,,
27,10135,,,,0.6449546217918396,0.8793068528175354,0.7849104404449463
27,10135,0.628066897392273,0.8601073622703552,0.7490860223770142,,,
28,10497,,,,0.6601704955101013,0.8786627054214478,0.7832801342010498
28,10497,0.6178930997848511,0.8504359126091003,0.7312460541725159,,,
29,10859,,,,0.6217014193534851,0.8603023886680603,0.7522035837173462
29,10859,0.6195383071899414,0.8518850803375244,0.733780562877655,,,
30,11221,,,,0.6028618812561035,0.841232419013977,0.7181321978569031
30,11221,0.6084001660346985,0.8377597332000732,0.7091845273971558,,,
31,11583,,,,0.6137985587120056,0.8417587876319885,0.7187451720237732
31,11583,0.6041099429130554,0.8304697871208191,0.6964824795722961,,,
32,11945,,,,0.6182812452316284,0.8459004163742065,0.7263336181640625
32,11945,0.6041537523269653,0.8337221741676331,0.7029215097427368,,,
33,12307,,,,0.5875651836395264,0.8253136277198792,0.6920155882835388
33,12307,0.5993987917900085,0.8270075917243958,0.691443920135498,,,
34,12669,,,,0.6152881383895874,0.8373932242393494,0.7125542759895325
34,12669,0.5924317836761475,0.8178406357765198,0.6764801740646362,,,
35,13031,,,,0.5973808765411377,0.840943455696106,0.7189177870750427
35,13031,0.5942539572715759,0.8216690421104431,0.6833047270774841,,,
36,13393,,,,0.6039061546325684,0.8444617390632629,0.7216574549674988
36,13393,0.5894335508346558,0.8149963617324829,0.6719167232513428,,,
37,13755,,,,0.5748963952064514,0.822751522064209,0.6893989443778992
37,13755,0.5831485390663147,0.8064978122711182,0.6584028601646423,,,
38,14117,,,,0.6010055541992188,0.8677236437797546,0.7631976008415222
38,14117,0.5910512804985046,0.819161057472229,0.6793897747993469,,,
39,14479,,,,0.5902007818222046,0.8300704956054688,0.7009131908416748
39,14479,0.5812312960624695,0.8053499460220337,0.6565442085266113,,,
40,14841,,,,0.5725014805793762,0.8089152574539185,0.664685070514679
40,14841,0.572299599647522,0.7930616140365601,0.6359266638755798,,,
41,15203,,,,0.5693086385726929,0.8033366799354553,0.657355785369873
41,15203,0.5730441212654114,0.7914280295372009,0.6337140202522278,,,
42,15565,,,,0.5750850439071655,0.801802933216095,0.6533673405647278
42,15565,0.5686967968940735,0.7869651317596436,0.6271350383758545,,,
43,15927,,,,0.5676096677780151,0.7941696643829346,0.6409041881561279
43,15927,0.5677565336227417,0.7854050397872925,0.6245664954185486,,,
44,16289,,,,0.545995831489563,0.768479585647583,0.6005503535270691
44,16289,0.5521465539932251,0.7618637084960938,0.5880970358848572,,,
45,16651,,,,0.5557851791381836,0.7793515920639038,0.6179751753807068
45,16651,0.5496084690093994,0.7597891092300415,0.5842325687408447,,,
46,17013,,,,0.5411239862442017,0.7649889588356018,0.5958650708198547
46,17013,0.5420675277709961,0.7490307688713074,0.5684866309165955,,,
47,17375,,,,0.5509872436523438,0.7650901675224304,0.5955945253372192
47,17375,0.5407811999320984,0.746016800403595,0.5626508593559265,,,
48,17737,,,,0.541561484336853,0.7740902304649353,0.6113839149475098
48,17737,0.5305442214012146,0.7346810698509216,0.5463000535964966,,,
49,18099,,,,0.5269527435302734,0.7540573477745056,0.5809807777404785
49,18099,0.531693160533905,0.7361066341400146,0.5487887859344482,,,
50,18461,,,,0.5305603742599487,0.7535605430603027,0.5791508555412292
50,18461,0.52976393699646,0.7338546514511108,0.5457766056060791,,,
51,18823,,,,0.5264891982078552,0.7457478642463684,0.5673568844795227
51,18823,0.524092435836792,0.7264506220817566,0.5348559617996216,,,
52,19185,,,,0.530028760433197,0.7470430135726929,0.5706472396850586
52,19185,0.5270233154296875,0.7341477870941162,0.5453901290893555,,,
53,19547,,,,0.527321457862854,0.7618252635002136,0.5935379266738892
53,19547,0.5174263715744019,0.7159832715988159,0.5191357135772705,,,
54,19909,,,,0.5197972655296326,0.7420233488082886,0.5618100166320801
54,19909,0.5157744288444519,0.7142843008041382,0.5167413949966431,,,
55,20271,,,,0.5193806290626526,0.7430307269096375,0.5643485188484192
55,20271,0.5127156376838684,0.7113308310508728,0.5130402445793152,,,
56,20633,,,,0.5094307661056519,0.7298722863197327,0.5444764494895935
56,20633,0.512214720249176,0.710777997970581,0.5111472010612488,,,
57,20995,,,,0.5179438591003418,0.737293004989624,0.5563942790031433
57,20995,0.5116987228393555,0.710392951965332,0.5109421014785767,,,
58,21357,,,,0.5083267092704773,0.7263497114181519,0.5400528311729431
58,21357,0.5043161511421204,0.699326753616333,0.4948892891407013,,,
59,21719,,,,0.5006887316703796,0.7112791538238525,0.5170475840568542
59,21719,0.5011200904846191,0.6953189969062805,0.48965927958488464,,,
60,22081,,,,0.5269632935523987,0.7339160442352295,0.5486153960227966
60,22081,0.5017526149749756,0.6956315040588379,0.490671306848526,,,
61,22443,,,,0.5144875049591064,0.728116512298584,0.5399166345596313
61,22443,0.5027490258216858,0.6987159252166748,0.4948888123035431,,,
62,22805,,,,0.5076944828033447,0.7182881236076355,0.5261905193328857
62,22805,0.4964355230331421,0.6899187564849854,0.48332855105400085,,,
63,23167,,,,0.5059053301811218,0.7259796261787415,0.5385693907737732
63,23167,0.48739781975746155,0.6777939200401306,0.4661577045917511,,,
64,23529,,,,0.520562469959259,0.7352895736694336,0.549195408821106
64,23529,0.49044159054756165,0.6812257766723633,0.4696691036224365,,,
65,23891,,,,0.49165329337120056,0.7082991600036621,0.5119388103485107
65,23891,0.4868864119052887,0.6765239238739014,0.46447402238845825,,,
66,24253,,,,0.5225769877433777,0.723080039024353,0.5325215458869934
66,24253,0.48470398783683777,0.6727832555770874,0.45902782678604126,,,
67,24615,,,,0.4872530996799469,0.6997758746147156,0.5002798438072205
67,24615,0.4882316291332245,0.6784150004386902,0.46615222096443176,,,
68,24977,,,,0.5098970532417297,0.724039614200592,0.5349010229110718
68,24977,0.48538103699684143,0.6720249652862549,0.45729780197143555,,,
69,25339,,,,0.49254629015922546,0.7072773575782776,0.5074467658996582
69,25339,0.48027828335762024,0.6648706197738647,0.4485951066017151,,,
70,25701,,,,0.5021880269050598,0.7213404774665833,0.529625654220581
70,25701,0.47756054997444153,0.6624202728271484,0.44452568888664246,,,
71,26063,,,,0.49539750814437866,0.7128099799156189,0.5166585445404053
71,26063,0.48319944739341736,0.6678141951560974,0.4520292580127716,,,
72,26425,,,,0.4878195822238922,0.6956748962402344,0.4926705062389374
72,26425,0.4699462354183197,0.6510912179946899,0.43042322993278503,,,
73,26787,,,,0.5075252652168274,0.7115775346755981,0.516652524471283
73,26787,0.46898698806762695,0.6481691002845764,0.4253998398780823,,,
74,27149,,,,0.48085564374923706,0.695349931716919,0.4912866950035095
74,27149,0.46590670943260193,0.6460587978363037,0.42253878712654114,,,
75,27511,,,,0.47677069902420044,0.6830336451530457,0.47448697686195374
75,27511,0.4679921865463257,0.6499451398849487,0.42832937836647034,,,
76,27873,,,,0.48471325635910034,0.6940078735351562,0.4918442666530609
76,27873,0.47110527753829956,0.6515133380889893,0.4302526116371155,,,
77,28235,,,,0.47993597388267517,0.6981766819953918,0.49613308906555176
77,28235,0.45750606060028076,0.6337920427322388,0.40732741355895996,,,
78,28597,,,,0.4829332232475281,0.6991893649101257,0.4996417164802551
78,28597,0.46413183212280273,0.6438305974006653,0.41957998275756836,,,
79,28959,,,,0.5212822556495667,0.7394295930862427,0.5562759637832642
79,28959,0.4612783193588257,0.6389257311820984,0.4136168658733368,,,
80,29321,,,,0.4840060770511627,0.7110475301742554,0.5163345336914062
80,29321,0.46396031975746155,0.6408863663673401,0.41673028469085693,,,
81,29683,,,,0.48582836985588074,0.6937140822410583,0.49041345715522766
81,29683,0.45546242594718933,0.6320457458496094,0.4043920934200287,,,
82,30045,,,,0.48708394169807434,0.70184326171875,0.5016500353813171
82,30045,0.4532378613948822,0.6269168853759766,0.398179829120636,,,
83,30407,,,,0.4780828356742859,0.6876192688941956,0.4825248122215271
83,30407,0.45480167865753174,0.6288315057754517,0.40127304196357727,,,
84,30769,,,,0.48881804943084717,0.7021102905273438,0.5011468529701233
84,30769,0.4510895013809204,0.6237689256668091,0.39401543140411377,,,
85,31131,,,,0.47577929496765137,0.677037239074707,0.4660912752151489
85,31131,0.4510706663131714,0.6227184534072876,0.39332082867622375,,,
86,31493,,,,0.4838487505912781,0.6924359798431396,0.4875337481498718
86,31493,0.45157739520072937,0.6235222220420837,0.3943786323070526,,,
87,31855,,,,0.49285539984703064,0.6946123242378235,0.49058854579925537
87,31855,0.4438645541667938,0.6140865087509155,0.3824353516101837,,,
88,32217,,,,0.4778286814689636,0.6912393569946289,0.48667266964912415
88,32217,0.44521641731262207,0.6146935820579529,0.3836234211921692,,,
89,32579,,,,0.46728646755218506,0.6712625026702881,0.4593261778354645
89,32579,0.44274139404296875,0.6119194030761719,0.3795207142829895,,,
90,32941,,,,0.46621429920196533,0.6717656254768372,0.4587250053882599
90,32941,0.4402036666870117,0.6076965928077698,0.37424561381340027,,,
91,33303,,,,0.46369317173957825,0.674457311630249,0.4637472331523895
91,33303,0.4407596290111542,0.6105994582176208,0.37814533710479736,,,
92,33665,,,,0.4853775203227997,0.7043884992599487,0.5058226585388184
92,33665,0.44195130467414856,0.6103653311729431,0.3774726986885071,,,
93,34027,,,,0.46575021743774414,0.6720123887062073,0.4590623080730438
93,34027,0.4379168748855591,0.6055203676223755,0.37167856097221375,,,
94,34389,,,,0.4721606969833374,0.6873680949211121,0.48181626200675964
94,34389,0.43508121371269226,0.6006377935409546,0.3649764060974121,,,
95,34751,,,,0.4664550721645355,0.6813605427742004,0.4732249975204468
95,34751,0.4348849952220917,0.6034774780273438,0.3691887855529785,,,
96,35113,,,,0.4796791672706604,0.6858260631561279,0.4790970981121063
96,35113,0.4370049238204956,0.6024798154830933,0.3679913878440857,,,
97,35475,,,,0.46135494112968445,0.6719546318054199,0.461564838886261
97,35475,0.43225395679473877,0.5967289805412292,0.3615378737449646,,,
98,35837,,,,0.47714167833328247,0.6756073832511902,0.4647536873817444
98,35837,0.4341156780719757,0.5996848344802856,0.3640923500061035,,,
99,36199,,,,0.4640759825706482,0.6790857315063477,0.46996212005615234
99,36199,0.42818301916122437,0.5905324816703796,0.35380294919013977,,,
100,36561,,,,0.4655747711658478,0.6831830143928528,0.4762626588344574
100,36561,0.43057286739349365,0.5944164395332336,0.3583371341228485,,,
101,36923,,,,0.46996238827705383,0.6693886518478394,0.45554473996162415
101,36923,0.42361947894096375,0.5841422080993652,0.3458867073059082,,,
102,37285,,,,0.4651077687740326,0.6814873814582825,0.4737492799758911
102,37285,0.4267905056476593,0.5891740322113037,0.3519349992275238,,,
103,37647,,,,0.4745326042175293,0.6920247673988342,0.48826274275779724
103,37647,0.4286707043647766,0.5925779342651367,0.3556109070777893,,,
104,38009,,,,0.4603968560695648,0.671989917755127,0.4605706036090851
104,38009,0.4190816879272461,0.5792288780212402,0.33942773938179016,,,
105,38371,,,,0.4634951055049896,0.6670610308647156,0.4538968503475189
105,38371,0.42118871212005615,0.5798741579055786,0.3408672511577606,,,
106,38733,,,,0.4677146077156067,0.681501030921936,0.4732494652271271
106,38733,0.42580321431159973,0.5878292322158813,0.35094884037971497,,,
107,39095,,,,0.4523985683917999,0.6678416728973389,0.45625707507133484
107,39095,0.42720848321914673,0.59086012840271,0.35424545407295227,,,
108,39457,,,,0.459738165140152,0.6690462231636047,0.45606371760368347
108,39457,0.4187493324279785,0.5762190818786621,0.3371952176094055,,,
109,39819,,,,0.4742750823497772,0.6937367916107178,0.49097439646720886
109,39819,0.4186645746231079,0.5761409997940063,0.3367026150226593,,,
110,40181,,,,0.45716363191604614,0.6579056978225708,0.44116970896720886
110,40181,0.4177239239215851,0.5773577094078064,0.3382296860218048,,,
111,40543,,,,0.46213045716285706,0.6685758233070374,0.454315721988678
111,40543,0.4155597686767578,0.5736265182495117,0.33416905999183655,,,
112,40905,,,,0.4507941007614136,0.6649168729782104,0.45151713490486145
112,40905,0.418703556060791,0.578229546546936,0.33975136280059814,,,
113,41267,,,,0.4579952359199524,0.6630667448043823,0.4483032524585724
113,41267,0.41075602173805237,0.566871702671051,0.32574933767318726,,,
114,41629,,,,0.4524288475513458,0.6552609205245972,0.4388357698917389
114,41629,0.41183245182037354,0.5671539902687073,0.3264266848564148,,,
115,41991,,,,0.4475346803665161,0.6509901881217957,0.43243005871772766
115,41991,0.4057038724422455,0.5621479153633118,0.32053500413894653,,,
116,42353,,,,0.4701395630836487,0.6704716086387634,0.4576936662197113
116,42353,0.4066280126571655,0.5616716146469116,0.32011717557907104,,,
117,42715,,,,0.44610682129859924,0.6544055938720703,0.43688568472862244
117,42715,0.4140182435512543,0.5697044134140015,0.32934677600860596,,,
118,43077,,,,0.45200952887535095,0.6589775085449219,0.4428960382938385
118,43077,0.40857434272766113,0.5642169713973999,0.32339951395988464,,,
119,43439,,,,0.4580778181552887,0.6664673686027527,0.4543841779232025
119,43439,0.4071429669857025,0.5596837997436523,0.31806305050849915,,,
120,43801,,,,0.458551287651062,0.6696811318397522,0.459359735250473
120,43801,0.40418165922164917,0.5585445165634155,0.31616613268852234,,,
121,44163,,,,0.45531073212623596,0.675872266292572,0.46525058150291443
121,44163,0.3987695276737213,0.5486074090003967,0.3053656816482544,,,
122,44525,,,,0.44823431968688965,0.6564910411834717,0.43965238332748413
122,44525,0.40536439418792725,0.559859573841095,0.3176783323287964,,,
123,44887,,,,0.4475318491458893,0.658686101436615,0.4449276626110077
123,44887,0.40062299370765686,0.5515882968902588,0.3083919882774353,,,
124,45249,,,,0.45744529366493225,0.6669003367424011,0.4540911018848419
124,45249,0.40338006615638733,0.5582112073898315,0.31585443019866943,,,
125,45611,,,,0.44589176774024963,0.6576144695281982,0.44158676266670227
125,45611,0.40129369497299194,0.5529016852378845,0.3102278709411621,,,
126,45973,,,,0.4518173933029175,0.6645428538322449,0.45102348923683167
126,45973,0.39565810561180115,0.5445817708969116,0.30056849122047424,,,
127,46335,,,,0.4509580135345459,0.6730149984359741,0.462917298078537
127,46335,0.4022251069545746,0.5538116097450256,0.3110711872577667,,,
128,46697,,,,0.46040061116218567,0.682104229927063,0.47393903136253357
128,46697,0.40780967473983765,0.5663673877716064,0.32605811953544617,,,
129,47059,,,,0.44910308718681335,0.6595350503921509,0.4435078501701355
129,47059,0.3994675874710083,0.5486323833465576,0.3056143820285797,,,
130,47421,,,,0.45190683007240295,0.662244975566864,0.44820156693458557
130,47421,0.39417994022369385,0.5426015853881836,0.29909175634384155,,,
131,47783,,,,0.4558548927307129,0.6668469309806824,0.4537830352783203
131,47783,0.3951779305934906,0.5437089800834656,0.3001628518104553,,,
132,48145,,,,0.4494674801826477,0.660660445690155,0.4451389014720917
132,48145,0.3914319574832916,0.5386123061180115,0.29396358132362366,,,
133,48507,,,,0.44105881452560425,0.6494803428649902,0.43125444650650024
133,48507,0.386633962392807,0.5317180156707764,0.28704237937927246,,,
134,48869,,,,0.45000001788139343,0.6516435146331787,0.4335440397262573
134,48869,0.38827750086784363,0.5361732840538025,0.29164376854896545,,,
135,49231,,,,0.44051864743232727,0.6480015516281128,0.42831867933273315
135,49231,0.38550469279289246,0.5301769375801086,0.285871297121048,,,
136,49593,,,,0.44652947783470154,0.6594558954238892,0.44435223937034607
136,49593,0.3903428912162781,0.5374723076820374,0.2939281761646271,,,
137,49955,,,,0.44413068890571594,0.6514245271682739,0.4340905547142029
137,49955,0.393476665019989,0.5421035885810852,0.2987031936645508,,,
138,50317,,,,0.4397397041320801,0.6398089528083801,0.4188176393508911
138,50317,0.3903845250606537,0.5384340286254883,0.2943940758705139,,,
139,50679,,,,0.43971937894821167,0.6491183638572693,0.4290522038936615
139,50679,0.3833788335323334,0.5264384150505066,0.2814874053001404,,,
140,51041,,,,0.45546257495880127,0.6701043844223022,0.45838555693626404
140,51041,0.3874128460884094,0.5335520505905151,0.2891024947166443,,,
141,51403,,,,0.4466865658760071,0.659613311290741,0.4441225826740265
141,51403,0.38952818512916565,0.5354031324386597,0.29051873087882996,,,
142,51765,,,,0.43885186314582825,0.6522420048713684,0.4357568025588989
142,51765,0.3824056088924408,0.5260789394378662,0.2811979353427887,,,
143,52127,,,,0.42724764347076416,0.6339782476425171,0.41090065240859985
143,52127,0.3816700577735901,0.5244081616401672,0.27894940972328186,,,
144,52489,,,,0.4394890069961548,0.6461948156356812,0.42694684863090515
144,52489,0.3813941478729248,0.5238069295883179,0.27859044075012207,,,
145,52851,,,,0.44485461711883545,0.6506835222244263,0.43340441584587097
145,52851,0.3793121576309204,0.5212277770042419,0.276027649641037,,,
146,53213,,,,0.444084107875824,0.6497622728347778,0.4310598373413086
146,53213,0.38914191722869873,0.5355066061019897,0.2915310859680176,,,
147,53575,,,,0.43377000093460083,0.6397364735603333,0.41847798228263855
147,53575,0.37960129976272583,0.5229055881500244,0.27783334255218506,,,
148,53937,,,,0.4594193994998932,0.6787320375442505,0.4684617817401886
148,53937,0.3832971155643463,0.5275760293006897,0.2830738425254822,,,
149,54299,,,,0.4354422986507416,0.6476921439170837,0.4294351637363434
149,54299,0.37800681591033936,0.5203747153282166,0.27499836683273315,,,
150,54661,,,,0.4710484445095062,0.6960896849632263,0.497192919254303
150,54661,0.38874551653862,0.5360552668571472,0.2934931814670563,,,
151,55023,,,,0.43839457631111145,0.6415504813194275,0.4218730926513672
151,55023,0.3869760036468506,0.5353820323944092,0.2912300229072571,,,
152,55385,,,,0.4485607147216797,0.656935453414917,0.44043657183647156
152,55385,0.37700796127319336,0.5178556442260742,0.27253690361976624,,,
153,55747,,,,0.4320240914821625,0.6442939639091492,0.42397379875183105
153,55747,0.3746517598628998,0.5143805146217346,0.26903656125068665,,,
154,56109,,,,0.43540719151496887,0.6492545008659363,0.432412326335907
154,56109,0.37107574939727783,0.5095459818840027,0.2635016143321991,,,
155,56471,,,,0.439740389585495,0.6463754177093506,0.42779403924942017
155,56471,0.36772584915161133,0.5041042566299438,0.2577478587627411,,,
156,56833,,,,0.4324701130390167,0.6458953022956848,0.4280882179737091
156,56833,0.37520676851272583,0.5158737897872925,0.27033331990242004,,,
157,57195,,,,0.4285094738006592,0.6412866711616516,0.4214172065258026
157,57195,0.3668113052845001,0.5043503046035767,0.2581009268760681,,,
158,57557,,,,0.4333456754684448,0.6395265460014343,0.4185711145401001
158,57557,0.36779218912124634,0.5042598843574524,0.25795939564704895,,,
159,57919,,,,0.42730745673179626,0.6392397284507751,0.4189383089542389
159,57919,0.37393122911453247,0.5121227502822876,0.2664616107940674,,,
160,58281,,,,0.4307149052619934,0.641278088092804,0.4205755591392517
160,58281,0.36830055713653564,0.5068503618240356,0.2609992027282715,,,
161,58643,,,,0.4383387863636017,0.6467292904853821,0.427152156829834
161,58643,0.3653935492038727,0.5002815127372742,0.2544340193271637,,,
162,59005,,,,0.4355402886867523,0.6460617780685425,0.42759469151496887
162,59005,0.36869561672210693,0.5072377920150757,0.26120322942733765,,,
163,59367,,,,0.4347459673881531,0.646253764629364,0.42702555656433105
163,59367,0.37461838126182556,0.5168727040290833,0.27138879895210266,,,
164,59729,,,,0.43234091997146606,0.6477424502372742,0.4292914867401123
164,59729,0.36363962292671204,0.499485045671463,0.2534061670303345,,,
165,60091,,,,0.43077540397644043,0.6418749094009399,0.42260608077049255
165,60091,0.36388278007507324,0.5006733536720276,0.25487369298934937,,,
166,60453,,,,0.4347974359989166,0.6568977236747742,0.4420754909515381
166,60453,0.3695099651813507,0.5100364089012146,0.2647113800048828,,,
167,60815,,,,0.43663790822029114,0.6534314751625061,0.4361218810081482
167,60815,0.3684776723384857,0.5076103210449219,0.26193755865097046,,,
168,61177,,,,0.4334849417209625,0.6390452980995178,0.4193066954612732
168,61177,0.36465805768966675,0.5017681121826172,0.2551369369029999,,,
169,61539,,,,0.4336448311805725,0.6466165781021118,0.42873433232307434
